cid,title,body,summary,language,cdate,mdate,uid,status,weight,key_id,type,product_type,collection,craft,gift,url_key,thumbnail
20922,Dragon – porcelaine et habit de bambou doré,"Le dragon incarne la tradition chinoise. Les matières nobles du service à thé conçu par SHANG XIA, ses formes, ainsi que ses finitions rendent hommage à la splendeur de cet animal impérial. Édité en huit exemplaires, « Dragon » comprend une théière, quatre tasses en porcelaine fine, et un plateau en zitan. Les anses, quoique largement inspirées des traditionnelles « poignées du dragon », sont stylisées : elles s’arc-boutent avec une simplicité épurée. Le corps de chaque pièce de porcelaine est gainé de minces brins de bambou tissés afin d’épouser parfaitement ses formes. Cinq couches d’or vingt-quatre carats sont ensuite appliquées avec minutie sur cet habillage végétal. La dorure régulière obtenue apporte une lumière à l’objet, qui semble tout droit tombé du ciel. La poignée dorée de la théière évoque quant à elle la forme intemporelle du croissant de lune. Le couvercle est pour sa part orné de motifs rappelant la peau épaisse du dragon. Ce service à thé unique demande des mois de fabrication. Pièce de collection avant tout, il se prête aussi à un usage occasionnel, procurant un plaisir infini à celui qui le possède et qui le fait partager.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:31,,1,85,,product,5,20774,,,dragon-cloud-gilded-bamboo-woven-porcelain-tea,http://http://sxhtml.local/./upload/IN_OUT_Dragon_Cloud_Gilded_Bamboo_Woven_Porcelain_Tea.jpg
20944,Dragon – bijoux,"La collection « Dragon » s’inspire de la peau de cet animal légendaire, symbole de splendeur impériale. Les motifs traditionnels sont travaillés en ajouré, ce qui apporte une grande modernité au dessin. Les écailles, en or, en argent ou en émail brillent subtilement et semblent s’emboîter avec élégance. Des colliers, bracelets ou boutons de manchette rythment cette collection. Portez ces bijoux et laissez-vous emporter par la majesté du dragon.",,fr,2014-09-22 18:59:31,2014-09-22 23:55:41,,1,146,,product,2,20774,,,dragon-cloud-jewellery,http://http://sxhtml.local/./upload/In_Out_Dragon_Cloud_Necklace.jpg
20945,Dragon – bijoux,"La collection « Dragon » s’inspire de la peau de cet animal légendaire, symbole de splendeur impériale. Les motifs traditionnels sont travaillés en ajouré, ce qui apporte une grande modernité au dessin. Les écailles, en or, en argent ou en émail brillent subtilement et semblent s’emboîter avec élégance. Des colliers, bracelets ou boutons de manchette rythment cette collection. Portez ces bijoux et laissez-vous emporter par la majesté du dragon.",,fr,2014-09-22 18:59:31,2014-09-22 19:03:50,,1,144,,product,2,20774,,,dragon-cloud-jewellery-1,http://http://sxhtml.local/./upload/In_Out_Dragon_Cloud_Pendant.jpg
20923,Dragon – porcelaine émaillée unie,"La collection « Dragon » existe également dans une version monochrome, en porcelaine émaillée bleue ou jaune, les couleurs impériales des dynasties Ming (1368-1644) et Qing (1644-1912). Le jaune symbolise la terre baignée de soleil, le bleu le ciel. Le service comprend six tasses et soucoupes, une théière et un plateau en bois de noyer. Obtenir la couleur de chaque pièce de porcelaine, à la fois profonde et dense, requiert une grande virtuosité : plongée dans un bain d’émail, elle subit une cuisson progressive et intense extrêmement délicate. À la suite de quoi elle reflète uniformément la lumière. Le couvercle de la théière, en métal argenté, est orné de motifs réguliers qui évoquent la peau du dragon, et percé d’un cercle central. La poignée dessine quant à elle la silhouette intemporelle du croissant de lune. Les anses des tasses rappellent pour leur part la silhouette traditionnelle de l'animal allégorique.

La réalisation de ce service demande des mois de patience et de dextérité. L’acquérir permet une dégustation de thé unique.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:42,,1,16,,product,5,20774,,,dragon-cloud-monochrome-porcelain-tea-set,http://http://sxhtml.local/./upload/IN_OUT_Dragon_Cloud_Monochrome_Porcelain_Tea_Set_1.jpg
20924,Dragon – porcelaine émaillée unie,"La collection « Dragon » existe également dans une version monochrome, en porcelaine émaillée bleue ou jaune, les couleurs impériales des dynasties Ming (1368-1644) et Qing (1644-1912). Le jaune symbolise la terre baignée de soleil, le bleu le ciel. Le service comprend six tasses et soucoupes, une théière et un plateau en bois de noyer. Obtenir la couleur de chaque pièce de porcelaine, à la fois profonde et dense, requiert une grande virtuosité : plongée dans un bain d’émail, elle subit une cuisson progressive et intense extrêmement délicate. À la suite de quoi elle reflète uniformément la lumière. Le couvercle de la théière, en métal argenté, est orné de motifs réguliers qui évoquent la peau du dragon, et percé d’un cercle central. La poignée dessine quant à elle la silhouette intemporelle du croissant de lune. Les anses des tasses rappellent pour leur part la silhouette traditionnelle de l'animal allégorique.

La réalisation de ce service demande des mois de patience et de dextérité. L’acquérir permet une dégustation de thé unique.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:42,,1,3,,product,5,20774,,,dragon-cloud-monochrome-porcelain-tea-set-1,http://http://sxhtml.local/./upload/IN_OUT_Dragon_Cloud_Monochrome_Porcelain_Tea_Set_2.jpg
20973,Perle du dragon,"Depuis la nuit des temps, le dragon représente un symbole de pouvoir et d’autorité en Chine. Animal terrestre, il est souvent associé à une perle céleste, trésor de lumière et de beauté, dont il est le gardien. Le ciel (« Shang ») et la terre (« Xia ») s’unissent pour donner naissance à cette collection de boucles d’oreilles, de colliers et de bracelets. Une gamme aussi élégante que délicate, porteuse d’heureux présages et de protection. ",,fr,2014-09-22 18:59:32,2014-09-22 23:55:29,,1,2,,product,2,20776,,,dragon-pearl,http://http://sxhtml.local/./upload/heritage_emotion_Dragon_Pearl_1.jpg
20974,Perle du dragon,"Depuis la nuit des temps, le dragon représente un symbole de pouvoir et d’autorité en Chine. Animal terrestre, il est souvent associé à une perle céleste, trésor de lumière et de beauté, dont il est le gardien. Le ciel (« Shang ») et la terre (« Xia ») s’unissent pour donner naissance à cette collection de boucles d’oreilles, de colliers et de bracelets. Une gamme aussi élégante que délicate, porteuse d’heureux présages et de protection. ",,fr,2014-09-22 18:59:32,2014-09-22 23:55:38,,1,146,,product,2,20776,,,dragon-pearl-1,http://http://sxhtml.local/./upload/heritage_emotion_Dragon_Pearl_2.jpg
20975,Perle du dragon,"Depuis la nuit des temps, le dragon représente un symbole de pouvoir et d’autorité en Chine. Animal terrestre, il est souvent associé à une perle céleste, trésor de lumière et de beauté, dont il est le gardien. Le ciel (« Shang ») et la terre (« Xia ») s’unissent pour donner naissance à cette collection de boucles d’oreilles, de colliers et de bracelets. Une gamme aussi élégante que délicate, porteuse d’heureux présages et de protection. ",,fr,2014-09-22 18:59:32,2014-09-22 23:55:39,,1,39,,product,2,20776,,,dragon-pearl-2,http://http://sxhtml.local/./upload/heritage_emotion_Dragon_Pearl_3.jpg
20995,Rêve,"Le tissu « Xiao », quasi transparent, est d’une légèreté et d’un toucher très particuliers, rappelant dans une certaine mesure l’organza. Les fils de soie qui le composent sont filés, tissés et teints à la main. L’étoffe est ensuite ponctuée de fils d’or ou d’argent, voire de cachemire, insérés par intermittence dans la trame, pour un rendu chaque fois unique.

Toutes les pièces de la collection « Rêve » sont le fruit de plusieurs mois d’un travail nécessitant une grande précision tant lors de la teinture que de la mise en forme. Leurs grandes dimensions permettent une véritable liberté d’usage. Si ce type de châles faisait autrefois office d’accessoire de cérémonie pour les femmes de la haute société, il peut aujourd’hui être porté suivant les humeurs de chacun, de manière aussi sophistiquée que naturelle, en toute légèreté.",,fr,2014-09-22 18:59:33,2014-09-22 23:55:41,,1,38,,product,1,20775,,,dream-1,http://http://sxhtml.local/./upload/human_nature_Dream.jpg
20938,Rêve,"Le tissu « Xiao », quasi transparent, est d’une légèreté et d’un toucher très particuliers, rappelant dans une certaine mesure l’organza. Les fils de soie qui le composent sont filés, tissés et teints à la main. L’étoffe est ensuite ponctuée de fils d’or ou d’argent, voire de cachemire, insérés par intermittence dans la trame, pour un rendu chaque fois unique.

Toutes les pièces de la collection « Rêve » sont le fruit de plusieurs mois d’un travail nécessitant une grande précision tant lors de la teinture que de la mise en forme. Leurs grandes dimensions permettent une véritable liberté d’usage. Si ce type de châles faisait autrefois office d’accessoire de cérémonie pour les femmes de la haute société, il peut aujourd’hui être porté suivant les humeurs de chacun, de manière aussi sophistiquée que naturelle, en toute légèreté.",,fr,2014-09-22 18:59:30,2014-09-22 19:03:51,,1,47,,product,1,20774,,,dream-2,http://http://sxhtml.local/./upload/In_Out_Dream.jpg
20955,Écho,"Les parois des pièces de la collection « Écho », fabriquées à partir d’une porcelaine blanche extrêmement fine dite « coquille d’œuf », sont travaillées à de multiples reprises par l’artisan patient et concentré. Ces bols translucides, aussi légers que des nuages, se prennent en main comme on saisirait un rêve. L’écho qu’ils renvoient semble provenir des confins de l’univers. Il retentit en nous, absorbe tous les sons, laissant le sien, pur et profond, résonner au rythme de notre cœur.",,fr,2014-09-22 18:59:31,2014-09-22 23:55:40,,1,11,,product,4,20776,20780,,echo-1,http://http://sxhtml.local/./upload/heritage_emotion_Echo.jpg
20956,Écho,"Les parois des pièces de la collection « Écho », fabriquées à partir d’une porcelaine blanche extrêmement fine dite « coquille d’œuf », sont travaillées à de multiples reprises par l’artisan patient et concentré. Ces bols translucides, aussi légers que des nuages, se prennent en main comme on saisirait un rêve. L’écho qu’ils renvoient semble provenir des confins de l’univers. Il retentit en nous, absorbe tous les sons, laissant le sien, pur et profond, résonner au rythme de notre cœur.",,fr,2014-09-22 18:59:31,2014-09-22 19:03:51,,1,146,,product,4,20776,20780,,echo-2,http://http://sxhtml.local/./upload/heritage_emotion_Echo_2.jpg
20993,Écho – Totem,"La collection « Écho – Totem », en porcelaine « coquille d’œuf », se fait l’écho d’un univers infini.

L’artiste insuffle la vie à l’intérieur du bol : s’il laisse le fond brut, sa virtuosité s’épanouit généreusement sur les parois translucides. Dans la lumière, bambous et feuilles semblent danser à la faveur d’un jeu de clair-obscur .

La collection « Écho – Totem » fait jouer une image moderne du bambou à travers des motifs abstraits. Chaque pièce est unique et révèle le talent de l’artiste qui l’a décorée.",,fr,2014-09-22 18:59:33,2014-09-22 23:55:29,,1,21,,product,4,20775,,,echo-bamboo-knot,http://http://sxhtml.local/./upload/human_nature_Echo_Bamboo_Knot.jpg
20941,ESSENCE,"Le ciel et la terre sont de pures beautés discrètes, à l’image de la collection « Essence », qui combine matières naturelles et savoir-faire traditionnel chinois. Elle se compose de bijoux chaleureux, doux et élégants, qui marient la noblesse du zitan à la préciosité de l’or et du diamant. Lors de la confection, les artisans choisissent en premier lieu un morceau de zitan à la texture uniforme, puis le polissent inlassablement jusqu'à lui donner la brillance et la douceur de la soie. De fines encoches destinées à recevoir les incrustations d'or ou de diamant sont ensuite creusées dans le bois. Les deux matières, tout en contrastes, s’accordent à la perfection, donnant l’impression que les bijoux sont des œuvres de la nature. Portées autour du cou, ces pièce exhalent un délicat parfum boisé et dégagent une aura paisible.",,fr,2014-09-22 18:59:31,2014-09-22 23:55:40,,1,146,,product,2,20774,,,essence-1,http://http://sxhtml.local/./upload/In_Out_Essence_1.jpg
20942,ESSENCE,"Le ciel et la terre sont de pures beautés discrètes, à l’image de la collection « Essence », qui combine matières naturelles et savoir-faire traditionnel chinois. Elle se compose de bijoux chaleureux, doux et élégants, qui marient la noblesse du zitan à la préciosité de l’or et du diamant. Lors de la confection, les artisans choisissent en premier lieu un morceau de zitan à la texture uniforme, puis le polissent inlassablement jusqu'à lui donner la brillance et la douceur de la soie. De fines encoches destinées à recevoir les incrustations d'or ou de diamant sont ensuite creusées dans le bois. Les deux matières, tout en contrastes, s’accordent à la perfection, donnant l’impression que les bijoux sont des œuvres de la nature. Portées autour du cou, ces pièce exhalent un délicat parfum boisé et dégagent une aura paisible.",,fr,2014-09-22 18:59:31,2014-09-22 19:03:50,,1,145,,product,2,20774,,,essence-2,http://http://sxhtml.local/./upload/In_Out_Essence_2.jpg
20931,Bonheurs,"La collection « Bonheurs » s’inspire des courbes des récipients de la dynastie Qing (1644-1912). Les lignes, épurées et simplifiées, forment tour à tour vases ou pots. 

Une fois les pièces polies et laquées, des feuilles d’or sont appliquées et lissées à la main pour faire disparaître toute trace de jointure. Cette technique requiert au moins trois mois de dextérité et de patience.

Au-delà des différents usages, les quatre tailles font également écho aux « quatre bonheurs » de la vie chinoise : amitié, mariage, réussite sociale et richesse, et se font les symboles de vos espoirs et de vos vœux. Des objets à disposer côte à côte ou individuellement, qui apportent lumière et bonheur à l’espace dans lequel ils ont pris place.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:42,,1,17,,product,4,20774,,,for-hapiness,http://http://sxhtml.local/./upload/IN_OUT_For_Happiness.jpg
20992,Bonheurs,"La collection « Bonheurs » s’inspire des courbes des récipients de la dynastie Qing (1644-1912). Les lignes, épurées et simplifiées, forment tour à tour vases, bougeoirs ou pots.

Chaque pièce est soigneusement laquée à la main, selon les techniques les plus traditionnelles, nécessitant jusqu’à sept couches pour obtenir cette surface lisse et cette couleur à la fois lumineuse et brillante qui en font sa caractéristique. 

Au-delà des différents usages, les quatre tailles font également écho aux « quatre bonheurs » de la vie chinoise : amitié, mariage, réussite sociale et richesse, et se font les symboles de vos espoirs et de vos vœux. Des objets à disposer côte à côte ou individuellement, qui apportent lumière et bonheur à l’espace dans lequel ils ont pris place.",,fr,2014-09-22 18:59:33,2014-09-22 23:55:30,,1,6,,product,4,20775,,,for-happiness,http://http://sxhtml.local/./upload/human_nature_For_happiness.jpg
20953,Bonheurs,"La collection « Bonheurs » s’inspire des courbes des récipients de la dynastie Qing (1644-1912). Les lignes, épurées et simplifiées, forment tour à tour vases ou pots.

Une fois les pièces polies et laquées, des feuilles d’or sont appliquées et lissées à la main pour faire disparaître toute trace de jointure. Cette technique requiert au moins trois mois de dextérité et de patience.

Au-delà des différents usages, les quatre tailles font également écho aux « quatre bonheurs » de la vie chinoise : amitié, mariage, réussite sociale et richesse, et se font les symboles de vos espoirs et de vos vœux. Des objets à disposer côte à côte ou individuellement, qui apportent lumière et bonheur à l’espace dans lequel ils ont pris place.",,fr,2014-09-22 18:59:31,2014-09-22 23:55:38,,1,145,,product,4,20776,,,for-happiness-1,http://http://sxhtml.local/./upload/heritage_emotion_For_Happiness.jpg
20976,Fuqi – bijoux,"Les pièces de cette collection de bijoux raffinés en or portent chacune un nom évocateur :

« Fortune » : à l’image d’un moulin antique, ronde et pleine.
« Richesse » : similaire aux anciennes pièces de monnaie chinoises.
« Longévité » : comme la carapace d’une tortue, animal quasi éternel.
« Bonheur » : évoquant une fleur épanouie, avec ses pétales qui se chevauchent. 
« Joie » : de forme ronde, les bords ininterrompus symbolisant la plénitude.
« Chance » : emplie de bons présages et de fortune durable.

Ces bijoux s’inspirent des courbes des théières dites de la fortune, théières chinoises sans cesse baignées d’eau, comme immergées continuellement dans le fleuve de la chance.",,fr,2014-09-22 18:59:32,2014-09-22 23:55:31,,1,43,,product,2,20776,,,fuqi-1,http://http://sxhtml.local/./upload/heritage_emotion_Fuqi_1.jpg
20977,Fuqi – bijoux,"Les pièces de cette collection de bijoux raffinés en or portent chacune un nom évocateur :

« Fortune » : à l’image d’un moulin antique, ronde et pleine.
« Richesse » : similaire aux anciennes pièces de monnaie chinoises.
« Longévité » : comme la carapace d’une tortue, animal quasi éternel.
« Bonheur » : évoquant une fleur épanouie, avec ses pétales qui se chevauchent. 
« Joie » : de forme ronde, les bords ininterrompus symbolisant la plénitude.
« Chance » : emplie de bons présages et de fortune durable.

Ces bijoux s’inspirent des courbes des théières dites de la fortune, théières chinoises sans cesse baignées d’eau, comme immergées continuellement dans le fleuve de la chance.",,fr,2014-09-22 18:59:32,2014-09-22 23:55:39,,1,145,,product,2,20776,,,fuqi-2,http://http://sxhtml.local/./upload/heritage_emotion_Fuqi_2.jpg
20978,Fuqi – bijoux,"Les pièces de cette collection de bijoux raffinés en or portent chacune un nom évocateur :

« Fortune » : à l’image d’un moulin antique, ronde et pleine.
« Richesse » : similaire aux anciennes pièces de monnaie chinoises.
« Longévité » : comme la carapace d’une tortue, animal quasi éternel.
« Bonheur » : évoquant une fleur épanouie, avec ses pétales qui se chevauchent. 
« Joie » : de forme ronde, les bords ininterrompus symbolisant la plénitude.
« Chance » : emplie de bons présages et de fortune durable.

Ces bijoux s’inspirent des courbes des théières dites de la fortune, théières chinoises sans cesse baignées d’eau, comme immergées continuellement dans le fleuve de la chance.",,fr,2014-09-22 18:59:32,2014-09-22 23:55:39,,1,144,,product,2,20776,,,fuqi-3,http://http://sxhtml.local/./upload/heritage_emotion_Fuqi_3.jpg
20954,Fuqi – miniatures,"Collection de théières raffinées, ces miniatures de jade et d’agate portent chacune un nom évocateur :

« Fortune » : à l’image d’un moulin antique, ronde et pleine.
« Richesse » : similaire aux anciennes pièces de monnaie chinoises.
« Longévité » : comme la carapace d’une tortue, animal quasi éternel.
« Bonheur » : évoquant une fleur épanouie, avec ses pétales qui se chevauchent. 
« Joie » : de forme ronde, les bords ininterrompus symbolisant la plénitude.
« Chance » : emplie de bons présages et de fortune durable.

Ces miniatures s’inspirent des courbes des théières dites de la fortune, théières chinoises sans cesse baignées d’eau, comme immergées continuellement dans le fleuve de la chance.",,fr,2014-09-22 18:59:31,2014-09-22 23:55:40,,1,37,,product,4,20776,,,fuqi-4,http://http://sxhtml.local/./upload/heritage_emotionFuqi.jpg
20809,Garden,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:37,,1,36,,product,2,20773,,,garden-1,http://http://sxhtml.local/./upload/jewelry/2.jpg
21009,Minéral,"La collection « Minéral » inclut également des pendentifs en zitan, en jade blanc, en agate, en or ou en argent. Leurs formes mystérieuses, nées d’une matière ajourée, intriguent et se laissent admirer différemment suivant l’angle depuis lequel on les observe. Chaque pierre ou métal est étudié et sélectionné pour être sculpté suivant ses nuances et sa texture.

Porter ces pendentifs est une façon de faire sienne la méditation contemplative qui inspirait jadis poètes et philosophes. Une façon de découvrir son propre jardin intérieur.",,fr,2014-09-22 18:59:34,2014-09-22 23:55:34,,1,18,,product,2,20775,,,garden-2,http://http://sxhtml.local/./upload/human_nature_Garden _Jewelry.jpg
21010,Minéral,"La collection « Minéral » inclut également des pendentifs en zitan, en jade blanc, en agate, en or ou en argent. Leurs formes mystérieuses, nées d’une matière ajourée, intriguent et se laissent admirer différemment suivant l’angle depuis lequel on les observe. Chaque pierre ou métal est étudié et sélectionné pour être sculpté suivant ses nuances et sa texture.

Porter ces pendentifs est une façon de faire sienne la méditation contemplative qui inspirait jadis poètes et philosophes. Une façon de découvrir son propre jardin intérieur.",,fr,2014-09-22 18:59:34,2014-09-22 19:03:49,,1,23,,product,2,20775,,,garden-3,http://http://sxhtml.local/./upload/human_nature_Garden.jpg
20990,Minéral ,"La collection « Minéral » inclut également des pendentifs en zitan, en jade blanc, en agate, en or ou en argent. Leurs formes mystérieuses, nées d’une matière ajourée, intriguent et se laissent admirer différemment suivant l’angle depuis lequel on les observe. Chaque pierre ou métal est étudié et sélectionné pour être sculpté suivant ses nuances et sa texture.

Porter ces pendentifs est une façon de faire sienne la méditation contemplative qui inspirait jadis poètes et philosophes. Une façon de découvrir son propre jardin intérieur.",,fr,2014-09-22 18:59:33,2014-09-22 23:55:38,,1,22,,product,4,20775,,,garden-stationery,http://http://sxhtml.local/./upload/human_nature_Garden_Stationary_Incense_Box.jpg
20934,HE QI,"« Les forces s’équilibrent [« He Qi »] dans le ciel, la terre vit en paix », assure un poème datant de la dynastie Ming (1368-1644). « Tous les éléments se combinent pour trouver l’harmonie », complète le Tao Tö King, ouvrage de référence attribué à Lao Tseu. De tels propos traduisent bien l’essence de la collection « He Qi », qui, associant avec harmonie les différences, illustre à merveille l’équilibre entre le « Yin » et le « Yang ».

Dans la collection femme, chaque épaule est ornée d’une inclusion de cuir de chevreau aussi originale qu'audacieuse. Les robes amples et sans manches, synonymes de liberté de mouvements, peuvent également se porter ajustées par l’ajout d’une ceinture. La collection homme se distingue quant à elle par sa maille côtelée, apportant une note de douceur au formalisme confucéen à l’origine de la ligne. Toutes les pièces sont réalisées dans un cachemire travaillé à la main, gage de qualité et de douceur véritables. « He Qi » : sagesse, harmonie et style.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:41,,1,146,,product,1,20774,,,he-qi,http://http://sxhtml.local/./upload/IN_OUT_Heqi_Wanderer.jpg
20997,Ombre du dragon,"Les manteaux de la collection « Ombre du dragon » sont réalisés dans un tissu travaillé dont le fil de trame est en cachemire et le fil de chaîne en soie. Chaque mètre carré, issu du métier à tisser traditionnel, demande des heures de labeur et quelques kilos du meilleur cachemire. À cette matière exceptionnelle s’ajoute le raffinement des boutons, sculptés à la main. Ces vêtements peuvent être portés avec le col fermé, pour une allure « à la chinoise », ou ouvert, pour un style « à l’occidentale ». Grâce à ses lignes douces et à sa discrétion distinguée, la collection « Ombre du dragon » incarne une certaine élégance universelle.",,fr,2014-09-22 18:59:33,2014-09-22 23:55:32,,1,56,,product,1,20775,,,hidden-dragon,http://http://sxhtml.local/./upload/human_nature_Hidden_dragon.jpg
20989,À cœur,"Selon les rites traditionnels de l’hospitalité chinoise, l’hôte est tout d’abord invité à déguster une tasse de thé. C’est le temps du partage : on partage le thé, les nouvelles, les parfums et les saveurs, autour d’un service choisi.

Le service à thé « À cœur » est composé d’une verseuse permettant de préparer le thé suivant la méthode traditionnelle du « Gong Fu Cha », d’un plateau, de tasses, de photophores et d’assiettes à fruits. Plusieurs matières se côtoient au sein de la collection : porcelaine blanche, métal doré et argenté. L’extrême finesse et l’aspect translucide de la porcelaine proviennent de sa cuisson à très haute température. Quant aux pièces métalliques, elles sont polies avec soin et étincèlent comme des miroirs. Les sous-tasses, à la forme aérienne, protègent la main de la chaleur. Chaque couvercle de verseuse symbolise l’union des cœurs. Avec ce service à thé, vous voilà au cœur du partage.",,fr,2014-09-22 18:59:33,2014-09-22 23:55:32,,1,78,,product,5,20775,,,in-heart,http://http://sxhtml.local/./upload/human_nature_In_Heart.jpg
20950,À cœur,"Selon les rites traditionnels de l’hospitalité chinoise, l’hôte est tout d’abord invité à déguster une tasse de thé. C’est le temps du partage : on partage le thé, les nouvelles, les parfums et les saveurs, autour d’un service choisi.

Le service à thé « À cœur » est composé d’une verseuse permettant de préparer le thé suivant la méthode traditionnelle du « Gong Fu Cha », d’un plateau, de tasses, de photophores et d’assiettes à fruits. Plusieurs matières se côtoient au sein de la collection : porcelaine blanche, métal doré et argenté. L’extrême finesse et l’aspect translucide de la porcelaine proviennent de sa cuisson à très haute température.

Quant aux pièces métalliques, elles sont polies avec soin et étincèlent comme des miroirs. Les sous-tasses, à la forme aérienne, protègent la main de la chaleur. Chaque couvercle de verseuse symbolise l’union des cœurs. Avec ce service à thé, vous voilà au cœur du partage. ",,fr,2014-09-22 18:59:31,2014-09-22 23:55:32,,1,45,,product,5,20776,,,in-heart-1,http://http://sxhtml.local/./upload/Heritage_emotion_In_Heart.jpg
20982,Trésor,"Ce collier est une sculpture à part entière issue d’un bloc de 4 kg de jade de Hotan dont la texture et les nuances ont été étudiées avec soin. La pierre est travaillée quatre mois durant, suivant un minutieux processus incluant quelque cinquante étapes de fabrication. Il en ressort une véritable œuvre d’art, dont les maillons et le médaillon, taillés dans la masse de jade, sont tous d’une même indéfinissable translucidité. « Trésor » est un collier unique, supposé apporter prospérité à celui qui le détient.",,fr,2014-09-22 18:59:33,2014-09-22 23:55:38,,1,14,,product,2,20776,,,jade-treasure,http://http://sxhtml.local/./upload/heritage_emotion_Jade_Treasure.jpg
20935,Jin Yi,"La collection « Jin Yi » s’inspire des vêtements d’hiver traditionnels chinois. SHANG XIA a remplacé le rembourrage ordinaire de coton par de la soie, pour davantage de noblesse, de confort et de chaleur, tout en conservant l’allure générale classique du manteau. Pour l’homme, la ligne est ample, pour la femme, elle se fait plus ajustée. Chaque pièce est en outre rendue réversible afin de permettre à chacune de choisir sa couleur en  fonction de sa tenue du moment. Les motifs brodés à la main sur chaque poche confèrent à toutes les pièces un charme particulier. Ces vêtements sont déclinés en trois couleurs, en vue de satisfaire chacun en fonction de son humeur. Élégante et douce, aussi libre que l'air, la collection « Jin Yi » vous réconfortera au cœur de l’hiver.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:28,,1,144,,product,1,20774,,,jin-yi,http://http://sxhtml.local/./upload/IN_OUT_Jin_Yi.jpg
20940,Joie,"La collection « Joie » de SHANG XIA s’orchestre autour de robes tuniques inspirées du style chinois le plus traditionnel. Elles sont cependant réalisées par le biais de techniques résolument modernes afin de répondre aux exigences de la qualité contemporaine. Le cachemire, provenant de Mongolie, est travaillé au point de riz. Les passementeries sont appliquées à la main. Dégageant grâce, douceur et joie, cette collection évoque aussi la philosophie taoïste selon laquelle le vrai se trouve au cœur des sensations, entre réel et irréel. Les vêtements qui la composent seront des compagnons idéaux au cours de l’hiver.",,fr,2014-09-22 18:59:30,2014-09-22 19:03:51,,1,144,,product,1,20774,,,joy-1,http://http://sxhtml.local/./upload/In_Out_Joy.jpg
20788,Joie,"La collection « Joie » de SHANG XIA s’orchestre autour de robes tuniques inspirées du style chinois le plus traditionnel. Elles sont cependant réalisées par le biais de techniques résolument modernes afin de répondre aux exigences de la qualité contemporaine. Le cachemire, provenant de Mongolie, est travaillé au point de riz. Les passementeries sont appliquées à la main. Dégageant grâce, douceur et joie, cette collection évoque aussi la philosophie taoïste selon laquelle le vrai se trouve au cœur des sensations, entre réel et irréel. Les vêtements qui la composent seront des compagnons idéaux au cours de l’hiver.",,fr,2014-09-19 13:53:20,2014-09-22 23:55:36,,1,142,,product,1,20773,,,joy-dress,http://http://sxhtml.local/./upload/apparel/1.1.jpg
20789,Joie,"La collection « Joie » de SHANG XIA s’orchestre autour de robes tuniques inspirées du style chinois le plus traditionnel. Elles sont cependant réalisées par le biais de techniques résolument modernes afin de répondre aux exigences de la qualité contemporaine. Le cachemire, provenant de Mongolie, est travaillé au point de riz. Les passementeries sont appliquées à la main. Dégageant grâce, douceur et joie, cette collection évoque aussi la philosophie taoïste selon laquelle le vrai se trouve au cœur des sensations, entre réel et irréel. Les vêtements qui la composent seront des compagnons idéaux au cours de l’hiver.",,fr,2014-09-19 13:53:20,2014-09-22 23:55:36,,1,41,,product,1,20773,,,joy-pullover,http://http://sxhtml.local/./upload/apparel/2.jpg
20790,Joie,"La collection « Joie » de SHANG XIA s’orchestre autour de robes tuniques inspirées du style chinois le plus traditionnel. Elles sont cependant réalisées par le biais de techniques résolument modernes afin de répondre aux exigences de la qualité contemporaine. Le cachemire, provenant de Mongolie, est travaillé au point de riz. Les passementeries sont appliquées à la main. Dégageant grâce, douceur et joie, cette collection évoque aussi la philosophie taoïste selon laquelle le vrai se trouve au cœur des sensations, entre réel et irréel. Les vêtements qui la composent seront des compagnons idéaux au cours de l’hiver.",,fr,2014-09-19 13:53:21,2014-09-22 23:55:36,,1,146,,product,1,20773,,,joy-scarf-,http://http://sxhtml.local/./upload/apparel/3 copy.jpg
20814,Jun Zi – jeu de mah-jong,"Le mah-jong est un jeu traditionnel chinois. SHANG XIA a choisi de présenter sa version dans un empilement de compartiments aux formes épurées et harmonieuses. Chaque boîte en bois de santal ou en zitan contient quatre compartiments dans lesquels sont disposés les cent quarante-quatre tuiles, les dés et les jetons nécessaires au jeu. Elle est ceinte d’une anse en métal recouverte de délicats bambous. Résultat de plus de deux mille heures de travail, « Jun Zi » est un jeu nomade pour les aficionados, qui deviennent par sa pratique maîtres du temps et de l’espace.",,fr,2014-09-19 13:53:22,2014-09-22 23:55:28,,1,145,,product,4,20773,,,jun-zi-mahjong,http://http://sxhtml.local/./upload/homeware/1.jpg
